"ID","iD_ESTADO","ID_DISTRITO_FEDERAL","SECCION","TIPO_CASILLA","ID_CASILLA","EXT_CONTIGUA","TIPO_SECCION","LISTA_NOMINAL","ID_MUNICIPIO","ID_DIST_LOC","ID_ESTRATO_F","ESTRATO_F","ID_ESTRATO_L","ESTRATO_L","ID_AREA_RESPONSABILIDAD","NUM_ZORE","CIRCUNSCRIPCION"
"A02060821C0100","02","06",821,"C",1,0,1,652,4,10,9,NA,6,NA,56,8,1
"A02060824C0100","02","06",824,"C",1,0,1,528,4,10,9,NA,6,NA,59,9,1
"A02060826C0100","02","06",826,"C",1,0,1,551,4,10,9,NA,6,NA,59,9,1
"A02060832B0100","02","06",832,"B",1,0,1,568,4,11,9,NA,6,NA,61,10,1
"A02060834C0100","02","06",834,"C",1,0,1,544,4,11,9,NA,6,NA,61,10,1
"A02060848C0100","02","06",848,"C",1,0,1,544,4,10,9,NA,6,NA,73,13,1
"A02060854C0100","02","06",854,"C",1,0,1,676,4,11,9,NA,6,NA,94,12,1
"A02060858C0200","02","06",858,"C",2,0,1,697,4,11,9,NA,6,NA,91,12,1
"A02060875B0100","02","06",875,"B",1,0,1,742,4,10,9,NA,6,NA,28,6,1
"A02060876B0100","02","06",876,"B",1,0,1,668,4,10,9,NA,6,NA,27,6,1
"A02060877S0100","02","06",877,"S",1,0,1,0,4,10,9,NA,6,NA,27,6,1
"A02060888B0100","02","06",888,"B",1,0,1,650,4,10,9,NA,6,NA,53,14,1
"A02060897C0100","02","06",897,"C",1,0,1,491,4,10,9,NA,6,NA,51,6,1
"A02060909B0100","02","06",909,"B",1,0,1,397,4,10,9,NA,6,NA,68,8,1
"A02060917B0100","02","06",917,"B",1,0,1,480,4,10,9,NA,6,NA,69,8,1
"A02060917C0100","02","06",917,"C",1,0,1,479,4,10,9,NA,6,NA,69,8,1
"A02060947B0100","02","06",947,"B",1,0,1,608,4,10,9,NA,6,NA,78,15,1
"A02060950C0100","02","06",950,"C",1,0,1,599,4,10,9,NA,6,NA,72,13,1
"A02060954B0100","02","06",954,"B",1,0,1,741,4,10,9,NA,6,NA,78,15,1
"A02060995B0100","02","06",995,"B",1,0,1,520,4,10,9,NA,6,NA,110,16,1
"A02061029B0100","02","06",1029,"B",1,0,1,389,4,10,9,NA,6,NA,89,15,1
"A02061245C0100","02","06",1245,"C",1,0,1,644,4,11,9,NA,6,NA,7,1,1
"A02061255B0100","02","06",1255,"B",1,0,1,696,4,11,9,NA,6,NA,2,1,1
"A02061359C0100","02","06",1359,"C",1,0,1,706,4,11,9,NA,6,NA,4,1,1
"A02061360C0100","02","06",1360,"C",1,0,1,413,4,11,9,NA,6,NA,6,1,1
"A02061484B0100","02","06",1484,"B",1,0,2,589,4,11,9,NA,6,NA,9,2,1
"A02061487C0100","02","06",1487,"C",1,0,1,388,4,11,9,NA,6,NA,100,11,1
"A02061499E0102","02","06",1499,"E",1,2,2,669,4,11,9,NA,6,NA,122,16,1
"A02061500B0100","02","06",1500,"B",1,0,1,438,4,11,9,NA,6,NA,112,18,1
"A02061508B0100","02","06",1508,"B",1,0,1,645,4,11,9,NA,6,NA,119,17,1
"A02061509B0100","02","06",1509,"B",1,0,1,449,4,11,9,NA,6,NA,118,18,1
"A02061514B0100","02","06",1514,"B",1,0,1,611,4,11,9,NA,6,NA,119,17,1
"A02061520E0101","02","06",1520,"E",1,1,1,551,4,11,9,NA,6,NA,115,18,1
"A02061525B0100","02","06",1525,"B",1,0,3,572,4,11,9,NA,6,NA,121,17,1
"A02070013C0300","02","07",13,"C",3,0,1,728,1,16,10,NA,7,NA,1,1,1
"A02070013E0202","02","07",13,"E",2,2,1,587,1,16,10,NA,7,NA,5,1,1
"A02070129C0100","02","07",129,"C",1,0,1,642,1,15,10,NA,7,NA,17,3,1
"A02070172E0101","02","07",172,"E",1,1,2,696,1,16,10,NA,7,NA,13,2,1
"A02070172E0203","02","07",172,"E",2,3,2,622,1,16,10,NA,7,NA,14,2,1
"A02070540C0700","02","07",540,"C",7,0,2,738,2,5,10,NA,7,NA,23,4,1
"A02070654B0100","02","07",654,"B",1,0,1,422,2,5,10,NA,7,NA,48,8,1
"A02070654C0100","02","07",654,"C",1,0,1,421,2,5,10,NA,7,NA,48,8,1
"A02070658B0100","02","07",658,"B",1,0,3,480,2,5,10,NA,7,NA,49,8,1
"A02070667C0100","02","07",667,"C",1,0,1,413,2,5,10,NA,7,NA,52,8,1
"A02070690C0700","02","07",690,"C",7,0,1,733,2,5,10,NA,7,NA,47,7,1
"A02070691C0100","02","07",691,"C",1,0,1,715,2,5,10,NA,7,NA,36,6,1
"A02070700B0100","02","07",700,"B",1,0,1,655,3,6,10,NA,7,NA,62,10,1
"A02070702E0201","02","07",702,"E",2,1,2,510,3,6,10,NA,7,NA,83,13,1
"A02070707C0100","02","07",707,"C",1,0,1,561,3,6,10,NA,7,NA,61,10,1
"A02070715C0200","02","07",715,"C",2,0,1,729,3,6,10,NA,7,NA,69,11,1
"A02070717C0100","02","07",717,"C",1,0,1,705,3,6,10,NA,7,NA,70,11,1
"A02070719C0100","02","07",719,"C",1,0,1,530,3,6,10,NA,7,NA,71,18,1
"A02070721E0101","02","07",721,"E",1,1,1,749,3,6,10,NA,7,NA,66,18,1
"A02070722B0100","02","07",722,"B",1,0,2,724,3,6,10,NA,7,NA,74,12,1
"A02070722E0206","02","07",722,"E",2,6,2,699,3,6,10,NA,7,NA,77,12,1
"A02070723C0200","02","07",723,"C",2,0,2,670,3,6,10,NA,7,NA,73,11,1
"A02070732B0100","02","07",732,"B",1,0,3,346,3,6,10,NA,7,NA,86,13,1
"A02070734B0100","02","07",734,"B",1,0,2,541,3,6,10,NA,7,NA,87,13,1
"A02071259C0400","02","07",1259,"C",4,0,1,736,5,15,10,NA,7,NA,94,15,1
"A02071262B0100","02","07",1262,"B",1,0,1,744,5,15,10,NA,7,NA,98,15,1
"A02071263C0700","02","07",1263,"C",7,0,1,746,5,15,10,NA,7,NA,105,16,1
"A02071264B0100","02","07",1264,"B",1,0,1,646,5,15,10,NA,7,NA,114,17,1
"A02071264C0200","02","07",1264,"C",2,0,1,646,5,15,10,NA,7,NA,114,17,1
"A02071266C0200","02","07",1266,"C",2,0,1,580,5,15,10,NA,7,NA,116,17,1
"A02071271C0300","02","07",1271,"C",3,0,1,694,5,15,10,NA,7,NA,107,16,1
"A02071290B0100","02","07",1290,"B",1,0,1,482,5,15,10,NA,7,NA,91,14,1
"A02071295C0100","02","07",1295,"C",1,0,1,684,5,15,10,NA,7,NA,109,16,1
"A02071363C0100","02","07",1363,"C",1,0,1,624,5,15,10,NA,7,NA,117,17,1
"A02071365B0100","02","07",1365,"B",1,0,1,644,5,15,10,NA,7,NA,112,16,1
"A02071365C0200","02","07",1365,"C",2,0,1,644,5,15,10,NA,7,NA,112,16,1
"A02071649B0100","02","07",1649,"B",1,0,1,491,2,4,10,NA,7,NA,33,5,1
"A02071655B0100","02","07",1655,"B",1,0,1,523,2,4,10,NA,7,NA,33,5,1
"A02071659B0100","02","07",1659,"B",1,0,1,525,2,5,10,NA,7,NA,31,5,1
"A02071965B0100","02","07",1965,"B",1,0,1,462,2,5,10,NA,7,NA,27,4,1
"A02081001B0100","02","08",1001,"B",1,0,1,731,4,12,11,NA,8,NA,110,16,1
"A02081002C0100","02","08",1002,"C",1,0,1,607,4,12,11,NA,8,NA,92,14,1
"A02081005C0100","02","08",1005,"C",1,0,1,622,4,13,11,NA,8,NA,103,15,1
"A02081009B0100","02","08",1009,"B",1,0,1,514,4,13,11,NA,8,NA,101,15,1
"A02081033B0100","02","08",1033,"B",1,0,1,490,4,13,11,NA,8,NA,101,15,1
"A02081035B0100","02","08",1035,"B",1,0,1,399,4,13,11,NA,8,NA,103,15,1
"A02081035C0100","02","08",1035,"C",1,0,1,398,4,13,11,NA,8,NA,103,15,1
"A02081036C0100","02","08",1036,"C",1,0,1,390,4,12,11,NA,8,NA,95,14,1
"A02081184C0200","02","08",1184,"C",2,0,1,720,4,14,11,NA,8,NA,61,9,1
"A02081187B0100","02","08",1187,"B",1,0,1,641,4,13,11,NA,8,NA,64,10,1
"A02081192C0100","02","08",1192,"C",1,0,1,664,4,13,11,NA,8,NA,96,14,1
"A02081197B0100","02","08",1197,"B",1,0,1,664,4,12,11,NA,8,NA,91,14,1
"A02081198C0200","02","08",1198,"C",2,0,1,694,4,12,11,NA,8,NA,87,13,1
"A02081209C0300","02","08",1209,"C",3,0,1,658,4,12,11,NA,8,NA,112,17,1
"A02081210C0200","02","08",1210,"C",2,0,1,645,4,12,11,NA,8,NA,89,13,1
"A02081213C0100","02","08",1213,"C",1,0,1,698,4,13,11,NA,8,NA,97,14,1
"A02081214C0100","02","08",1214,"C",1,0,1,650,4,13,11,NA,8,NA,73,11,1
"A02081216C0100","02","08",1216,"C",1,0,1,637,4,13,11,NA,8,NA,55,8,1
"A02081227C0100","02","08",1227,"C",1,0,1,520,4,14,11,NA,8,NA,58,9,1
"A02081230B0100","02","08",1230,"B",1,0,1,718,4,13,11,NA,8,NA,49,8,1
"A02081230E0100","02","08",1230,"E",1,0,1,673,4,13,11,NA,8,NA,50,8,1
"A02081237C0200","02","08",1237,"C",2,0,1,620,4,13,11,NA,8,NA,79,12,1
"A02081242C0400","02","08",1242,"C",4,0,1,702,4,12,11,NA,8,NA,12,2,1
"A02081244C0200","02","08",1244,"C",2,0,1,569,4,12,11,NA,8,NA,13,2,1
"A02081274C0100","02","08",1274,"C",1,0,1,652,4,12,11,NA,8,NA,21,4,1
"A02081288B0100","02","08",1288,"B",1,0,1,652,4,12,11,NA,8,NA,17,3,1
"A02081288C0300","02","08",1288,"C",3,0,1,651,4,12,11,NA,8,NA,17,3,1
"A02081339B0100","02","08",1339,"B",1,0,1,479,4,13,11,NA,8,NA,65,10,1
"A02081346B0100","02","08",1346,"B",1,0,1,578,4,12,11,NA,8,NA,89,13,1
"A02081352B0100","02","08",1352,"B",1,0,1,510,4,12,11,NA,8,NA,84,13,1
"A02081682B0100","02","08",1682,"B",1,0,1,404,4,13,11,NA,8,NA,80,12,1
"A02081686B0100","02","08",1686,"B",1,0,1,515,4,13,11,NA,8,NA,80,12,1
"A02081694B0100","02","08",1694,"B",1,0,1,419,4,13,11,NA,8,NA,81,12,1
"A02081775E0200","02","08",1775,"E",2,0,2,674,4,13,11,NA,8,NA,43,7,1
"A02081792C0200","02","08",1792,"C",2,0,1,512,4,13,11,NA,8,NA,39,6,1
"A02081800C0300","02","08",1800,"C",3,0,1,642,4,13,11,NA,8,NA,40,6,1
"A02081885B0100","02","08",1885,"B",1,0,1,397,4,12,11,NA,8,NA,24,4,1
"A02081889B0100","02","08",1889,"B",1,0,1,521,4,12,11,NA,8,NA,22,4,1
"A02081890B0100","02","08",1890,"B",1,0,1,520,4,12,11,NA,8,NA,25,4,1
"A02081891B0100","02","08",1891,"B",1,0,3,733,4,13,11,NA,8,NA,28,5,1
"A02081920B0100","02","08",1920,"B",1,0,1,226,4,13,11,NA,8,NA,30,5,1
"A02081925B0100","02","08",1925,"B",1,0,1,377,4,13,11,NA,8,NA,31,5,1
"A03010014C0100","03","01",14,"C",1,0,2,467,1,10,12,NA,1,NA,51,12,1
"A03010023C0100","03","01",23,"C",1,0,1,430,1,10,12,NA,1,NA,52,12,1
"A03010031C0100","03","01",31,"C",1,0,1,482,1,10,12,NA,1,NA,54,12,1
"A03010039B0100","03","01",39,"B",1,0,3,211,1,10,12,NA,1,NA,46,11,1
"A03010086B0100","03","01",86,"B",1,0,3,112,2,13,12,NA,1,NA,22,6,1
"A03010104C0400","03","01",104,"C",4,0,2,724,2,14,12,NA,1,NA,6,2,1
"A03010104E0203","03","01",104,"E",2,3,2,692,2,14,12,NA,1,NA,7,2,1
"A03010114C0100","03","01",114,"C",1,0,3,396,2,14,12,NA,1,NA,11,3,1
"A03010125B0100","03","01",125,"B",1,0,1,557,3,2,12,NA,1,NA,128,23,1
"A03010126B0100","03","01",126,"B",1,0,1,738,3,2,12,NA,1,NA,127,23,1
"A03010139B0100","03","01",139,"B",1,0,1,550,3,2,12,NA,1,NA,130,24,1
"A03010141B0100","03","01",141,"B",1,0,1,395,3,2,12,NA,1,NA,126,23,1
"A03010173C0100","03","01",173,"C",1,0,1,504,3,2,12,NA,1,NA,135,24,1
"A03010189B0100","03","01",189,"B",1,0,1,508,3,15,12,NA,1,NA,75,15,1
"A03010221B0100","03","01",221,"B",1,0,1,437,3,15,12,NA,1,NA,120,22,1
"A03010223B0100","03","01",223,"B",1,0,1,546,3,15,12,NA,1,NA,108,20,1
"A03010227B0100","03","01",227,"B",1,0,1,642,3,15,12,NA,1,NA,107,20,1
"A03010246S0100","03","01",246,"S",1,0,1,0,3,3,12,NA,1,NA,138,19,1
"A03010262B0100","03","01",262,"B",1,0,3,209,3,5,12,NA,1,NA,66,14,1
"A03010289C0200","03","01",289,"C",2,0,1,637,3,5,12,NA,1,NA,69,14,1
"A03010339E0102","03","01",339,"E",1,2,1,659,5,13,12,NA,1,NA,27,7,1
"A03010349B0100","03","01",349,"B",1,0,1,608,3,5,12,NA,1,NA,73,15,1
"A03010445B0100","03","01",445,"B",1,0,1,681,3,5,12,NA,1,NA,76,16,1
"A03010446C0100","03","01",446,"C",1,0,1,563,3,5,12,NA,1,NA,77,16,1
"A03010451B0100","03","01",451,"B",1,0,1,418,3,5,12,NA,1,NA,78,16,1
"A03010475C0200","03","01",475,"C",2,0,2,703,3,4,12,NA,1,NA,87,17,1
"A03020157B0100","03","02",157,"B",1,0,1,432,3,6,13,NA,2,NA,5,1,1
"A03020298C0300","03","02",298,"C",3,0,2,706,4,1,13,NA,2,NA,28,13,1
"A03020298C0400","03","02",298,"C",4,0,2,706,4,1,13,NA,2,NA,29,13,1
"A03020298E0101","03","02",298,"E",1,1,2,735,4,1,13,NA,2,NA,30,13,1
"A03020298E0107","03","02",298,"E",1,7,2,734,4,1,13,NA,2,NA,31,13,1
"A03020300C0400","03","02",300,"C",4,0,1,726,4,7,13,NA,2,NA,34,16,1
"A03020311B0100","03","02",311,"B",1,0,3,512,4,12,13,NA,2,NA,60,5,1
"A03020314C0600","03","02",314,"C",6,0,2,714,4,12,13,NA,2,NA,50,18,1
"A03020316B0100","03","02",316,"B",1,0,2,632,4,1,13,NA,2,NA,61,12,1
"A03020318C0100","03","02",318,"C",1,0,1,628,4,16,13,NA,2,NA,65,11,1
"A03020318S0100","03","02",318,"S",1,0,1,0,4,16,13,NA,2,NA,65,11,1
"A03020332C1000","03","02",332,"C",10,0,1,747,4,8,13,NA,2,NA,75,10,1
"A03020358B0100","03","02",358,"B",1,0,1,626,4,8,13,NA,2,NA,94,6,1
"A03020360C0100","03","02",360,"C",1,0,1,489,4,8,13,NA,2,NA,93,4,1
"A03020361B0100","03","02",361,"B",1,0,2,695,4,8,13,NA,2,NA,87,4,1
"A03020376B0100","03","02",376,"B",1,0,1,499,4,9,13,NA,2,NA,89,7,1
"A03020400S0100","03","02",400,"S",1,0,1,0,4,16,13,NA,2,NA,104,11,1
"A03020402C0100","03","02",402,"C",1,0,1,509,4,16,13,NA,2,NA,103,9,1
"A03020416B0100","03","02",416,"B",1,0,1,487,4,7,13,NA,2,NA,38,17,1
"A03020417B0100","03","02",417,"B",1,0,1,458,4,7,13,NA,2,NA,38,17,1
"A03020424B0100","03","02",424,"B",1,0,1,391,4,7,13,NA,2,NA,43,15,1
"A04010012C0200","04","01",12,"C",2,0,1,510,1,7,14,NA,1,NA,18,3,3
"A04010013B0100","04","01",13,"B",1,0,1,593,1,1,14,NA,1,NA,17,3,3
"A04010039B0100","04","01",39,"B",1,0,1,684,1,2,14,NA,1,NA,16,2,3
"A04010066C0100","04","01",66,"C",1,0,1,558,1,3,14,NA,1,NA,29,4,3
"A04010073B0100","04","01",73,"B",1,0,1,580,1,6,14,NA,1,NA,60,8,3
"A04010079E0101","04","01",79,"E",1,1,1,566,1,3,14,NA,1,NA,43,6,3
"A04010081C0500","04","01",81,"C",5,0,1,712,1,2,14,NA,1,NA,35,5,3
"A04010081E0103","04","01",81,"E",1,3,1,728,1,2,14,NA,1,NA,36,5,3
"A04010088B0100","04","01",88,"B",1,0,1,613,1,6,14,NA,1,NA,59,8,3
"A04010096C0100","04","01",96,"C",1,0,1,567,1,4,14,NA,1,NA,47,6,3
"A04010101C0300","04","01",101,"C",3,0,1,609,1,5,14,NA,1,NA,74,9,3
"A04010109B0100","04","01",109,"B",1,0,1,577,1,5,14,NA,1,NA,62,8,3
"A04010133B0100","04","01",133,"B",1,0,3,512,1,6,14,NA,1,NA,79,10,3
"A04010139C0100","04","01",139,"C",1,0,2,685,1,6,14,NA,1,NA,87,11,3
"A04010154C0200","04","01",154,"C",2,0,1,580,2,17,14,NA,1,NA,104,15,3
"A04010166C0200","04","01",166,"C",2,0,1,695,2,19,14,NA,1,NA,100,14,3
"A04010368C0100","04","01",368,"C",1,0,1,567,5,19,14,NA,1,NA,114,16,3
"A04010369B0100","04","01",369,"B",1,0,3,690,5,19,14,NA,1,NA,111,16,3
"A04010371B0100","04","01",371,"B",1,0,3,446,5,19,14,NA,1,NA,110,16,3
"A04010378B0100","04","01",378,"B",1,0,1,684,5,19,14,NA,1,NA,116,16,3
"A04010382B0100","04","01",382,"B",1,0,2,607,6,18,14,NA,1,NA,123,18,3
"A04010382C0200","04","01",382,"C",2,0,2,606,6,18,14,NA,1,NA,123,18,3
"A04010393B0100","04","01",393,"B",1,0,3,151,6,18,14,NA,1,NA,121,17,3
"A04010407C0100","04","01",407,"C",1,0,3,394,6,18,14,NA,1,NA,129,19,3
"A04010410B0100","04","01",410,"B",1,0,3,721,6,18,14,NA,1,NA,129,19,3
"A04010415E0100","04","01",415,"E",1,0,3,467,11,21,14,NA,1,NA,135,20,3
"A04010417C0300","04","01",417,"C",3,0,2,626,11,21,14,NA,1,NA,138,20,3
"A04010417E0100","04","01",417,"E",1,0,2,370,11,21,14,NA,1,NA,137,20,3
"A04020183C0200","04","02",183,"C",2,0,1,745,3,10,15,NA,2,NA,37,5,3
"A04020186C0100","04","02",186,"C",1,0,1,718,3,10,15,NA,2,NA,27,5,3
"A04020189C0100","04","02",189,"C",1,0,1,734,3,9,15,NA,2,NA,2,3,3
"A04020195B0100","04","02",195,"B",1,0,1,648,3,9,15,NA,2,NA,4,3,3
"A04020196B0100","04","02",196,"B",1,0,1,710,3,9,15,NA,2,NA,2,3,3
"A04020197B0100","04","02",197,"B",1,0,1,605,3,9,15,NA,2,NA,1,3,3
"A04020199C0100","04","02",199,"C",1,0,1,540,3,20,15,NA,2,NA,52,8,3
"A04020233C0200","04","02",233,"C",2,0,1,665,3,8,15,NA,2,NA,17,1,3
"A04020244C0500","04","02",244,"C",5,0,1,741,3,11,15,NA,2,NA,39,1,3
"A04020262C0100","04","02",262,"C",1,0,3,695,3,12,15,NA,2,NA,71,11,3
"A04020267C0300","04","02",267,"C",3,0,2,673,3,20,15,NA,2,NA,62,9,3
"A04020268C0100","04","02",268,"C",1,0,2,688,3,20,15,NA,2,NA,61,9,3
"A04020268C0200","04","02",268,"C",2,0,2,687,3,20,15,NA,2,NA,61,9,3
"A04020273E0300","04","02",273,"E",3,0,3,517,10,14,15,NA,2,NA,87,13,3
"A04020295E0101","04","02",295,"E",1,1,3,387,10,14,15,NA,2,NA,88,13,3
"A04020318B0100","04","02",318,"B",1,0,1,537,4,15,15,NA,2,NA,100,14,3
"A04020336B0100","04","02",336,"B",1,0,3,451,4,16,15,NA,2,NA,115,17,3
"A04020340C0100","04","02",340,"C",1,0,3,716,4,16,15,NA,2,NA,118,17,3
"A04020346C0100","04","02",346,"C",1,0,2,512,4,15,15,NA,2,NA,105,15,3
"A04020351B0100","04","02",351,"B",1,0,3,481,4,15,15,NA,2,NA,106,15,3
"A04020353B0100","04","02",353,"B",1,0,3,382,4,15,15,NA,2,NA,106,15,3
"A04020356C0200","04","02",356,"C",2,0,3,651,9,21,15,NA,2,NA,138,20,3
"A04020434B0100","04","02",434,"B",1,0,3,180,7,20,15,NA,2,NA,141,21,3
"A04020471B0100","04","02",471,"B",1,0,3,710,9,13,15,NA,2,NA,131,19,3
"A04020486C0100","04","02",486,"C",1,0,3,506,3,12,15,NA,2,NA,75,11,3
"A04020506B0100","04","02",506,"B",1,0,1,614,3,10,15,NA,2,NA,35,7,3
"A04020518B0100","04","02",518,"B",1,0,1,485,3,11,15,NA,2,NA,48,7,3
"A05010003C0300","05","01",3,"C",3,0,1,619,2,1,16,NA,1,NA,1,1,2
"A05010006C0100","05","01",6,"C",1,0,1,432,2,1,16,NA,1,NA,30,3,2
"A05010014C0100","05","01",14,"C",1,0,1,407,2,1,16,NA,1,NA,32,6,2
"A05010035C0100","05","01",35,"C",1,0,1,746,2,1,16,NA,1,NA,38,6,2
"A05010240B0100","05","01",240,"B",1,0,1,352,14,1,16,NA,1,NA,44,7,2
"A05010245B0100","05","01",245,"B",1,0,2,543,14,1,16,NA,1,NA,47,7,2
"A05010449B0100","05","01",449,"B",1,0,3,449,19,1,16,NA,1,NA,59,17,2
"A05010509C0100","05","01",509,"C",1,0,1,422,22,2,16,NA,1,NA,50,16,2
"A05010518C0100","05","01",518,"C",1,0,2,709,22,2,16,NA,1,NA,54,16,2
"A05010519C0100","05","01",519,"C",1,0,1,510,22,2,16,NA,1,NA,48,15,2
"A05010580C0100","05","01",580,"C",1,0,2,693,25,2,16,NA,1,NA,62,8,2
"A05010581C0300","05","01",581,"C",3,0,1,597,25,2,16,NA,1,NA,66,9,2
"A05010584B0100","05","01",584,"B",1,0,1,447,25,2,16,NA,1,NA,72,9,2
"A05010585C0100","05","01",585,"C",1,0,1,626,25,2,16,NA,1,NA,72,9,2
"A05010587C0100","05","01",587,"C",1,0,1,686,25,2,16,NA,1,NA,65,8,2
"A05010622C0100","05","01",622,"C",1,0,2,699,25,2,16,NA,1,NA,81,11,2
"A05010625C0100","05","01",625,"C",1,0,1,416,25,2,16,NA,1,NA,91,14,2
"A05010638C0200","05","01",638,"C",2,0,2,684,25,2,16,NA,1,NA,96,15,2
"A05010641C0100","05","01",641,"C",1,0,1,638,25,2,16,NA,1,NA,99,15,2
"A05011070B0100","05","01",1070,"B",1,0,1,357,32,3,16,NA,1,NA,138,18,2
"A05011081B0100","05","01",1081,"B",1,0,1,561,32,3,16,NA,1,NA,125,20,2
"A05011511B0100","05","01",1511,"B",1,0,1,392,38,1,16,NA,1,NA,131,17,2
"A05011515B0100","05","01",1515,"B",1,0,3,317,38,1,16,NA,1,NA,2,1,2
"A05011555B0100","05","01",1555,"B",1,0,1,606,25,2,16,NA,1,NA,112,12,2
"A05011683B0100","05","01",1683,"B",1,0,2,453,2,1,16,NA,1,NA,6,1,2
"A05011701B0100","05","01",1701,"B",1,0,1,659,2,1,16,NA,1,NA,4,1,2
"A05020087C0100","05","02",87,"C",1,0,1,552,6,6,17,NA,2,NA,2,1,2
"A05020090C0200","05","02",90,"C",2,0,1,633,6,6,17,NA,2,NA,5,1,2
"A05020102B0100","05","02",102,"B",1,0,3,153,6,6,17,NA,2,NA,9,2,2
"A05020110B0100","05","02",110,"B",1,0,2,452,7,4,17,NA,2,NA,12,3,2
"A05020136C0100","05","02",136,"C",1,0,1,489,9,7,17,NA,2,NA,20,4,2
"A05020137B0100","05","02",137,"B",1,0,1,699,9,7,17,NA,2,NA,21,4,2
"A05020163B0100","05","02",163,"B",1,0,3,683,9,7,17,NA,2,NA,32,5,2
"A05020457B0100","05","02",457,"B",1,0,1,634,20,3,17,NA,2,NA,39,7,2
"A05020464B0100","05","02",464,"B",1,0,1,505,20,3,17,NA,2,NA,44,8,2
"A05020467C0100","05","02",467,"C",1,0,1,568,20,3,17,NA,2,NA,45,8,2
"A05020475B0100","05","02",475,"B",1,0,1,729,20,3,17,NA,2,NA,48,9,2
"A05020479B0100","05","02",479,"B",1,0,1,604,20,3,17,NA,2,NA,50,9,2
"A05020502C0100","05","02",502,"C",1,0,1,414,21,4,17,NA,2,NA,60,6,2
"A05020530B0100","05","02",530,"B",1,0,3,283,23,4,17,NA,2,NA,63,3,2
"A05020540B0100","05","02",540,"B",1,0,1,480,23,4,17,NA,2,NA,66,11,2
"A05020664C0300","05","02",664,"C",3,0,2,706,27,12,17,NA,2,NA,83,14,2
"A05021042B0100","05","02",1042,"B",1,0,1,587,31,4,17,NA,2,NA,97,16,2
"A05021049C0100","05","02",1049,"C",1,0,1,610,31,4,17,NA,2,NA,101,16,2
"A05021094C0200","05","02",1094,"C",2,0,1,565,33,4,17,NA,2,NA,106,17,2
"A05021094C0300","05","02",1094,"C",3,0,1,565,33,4,17,NA,2,NA,106,17,2
"A05021096C0100","05","02",1096,"C",1,0,1,648,33,4,17,NA,2,NA,107,17,2
"A05021100C0100","05","02",1100,"C",1,0,1,688,33,4,17,NA,2,NA,107,17,2
"A05021109C0200","05","02",1109,"C",2,0,1,513,33,4,17,NA,2,NA,111,18,2
"A05021112B0100","05","02",1112,"B",1,0,1,406,33,4,17,NA,2,NA,114,18,2
"A05021115B0100","05","02",1115,"B",1,0,1,650,33,4,17,NA,2,NA,116,18,2
"A05021155B0100","05","02",1155,"B",1,0,3,682,33,4,17,NA,2,NA,133,21,2
"A05021157B0100","05","02",1157,"B",1,0,3,510,33,4,17,NA,2,NA,131,19,2
"A05030050B0100","05","03",50,"B",1,0,1,592,3,5,18,NA,3,NA,9,2,2
"A05030128B0100","05","03",128,"B",1,0,2,189,8,5,18,NA,3,NA,40,6,2
"A05030175C0100","05","03",175,"C",1,0,1,697,10,6,18,NA,3,NA,45,7,2
"A05030184B0100","05","03",184,"B",1,0,1,639,10,6,18,NA,3,NA,63,9,2
"A05030239B0100","05","03",239,"B",1,0,1,441,13,2,18,NA,3,NA,1,1,2
"A05030323B0100","05","03",323,"B",1,0,2,581,18,5,18,NA,3,NA,114,17,2
"A05030324C0100","05","03",324,"C",1,0,1,408,18,6,18,NA,3,NA,68,10,2
"A05030328B0100","05","03",328,"B",1,0,1,608,18,5,18,NA,3,NA,114,17,2
"A05030330C0100","05","03",330,"C",1,0,1,568,18,5,18,NA,3,NA,122,18,2
"A05030333B0100","05","03",333,"B",1,0,1,630,18,5,18,NA,3,NA,71,10,2
"A05030371C0100","05","03",371,"C",1,0,1,624,18,6,18,NA,3,NA,81,12,2
"A05030387B0100","05","03",387,"B",1,0,1,669,18,6,18,NA,3,NA,86,12,2
"A05030390C0100","05","03",390,"C",1,0,1,576,18,5,18,NA,3,NA,87,13,2
"A05030398C0200","05","03",398,"C",2,0,1,605,18,5,18,NA,3,NA,135,20,2
"A05030415C0100","05","03",415,"C",1,0,1,744,18,5,18,NA,3,NA,136,20,2
"A05030427B0100","05","03",427,"B",1,0,1,512,18,6,18,NA,3,NA,96,14,2
"A05030432C0100","05","03",432,"C",1,0,1,595,18,6,18,NA,3,NA,100,14,2
"A05030433B0100","05","03",433,"B",1,0,1,648,18,6,18,NA,3,NA,94,14,2
"A05030436C0300","05","03",436,"C",3,0,1,685,18,6,18,NA,3,NA,102,15,2
"A05030437C0200","05","03",437,"C",2,0,1,579,18,6,18,NA,3,NA,104,15,2
"A05030440B0100","05","03",440,"B",1,0,1,402,18,5,18,NA,3,NA,106,15,2
"A05030692C0300","05","03",692,"C",3,0,1,712,28,3,18,NA,3,NA,21,4,2
"A05030693C0400","05","03",693,"C",4,0,1,661,28,3,18,NA,3,NA,25,4,2
"A05030703B0100","05","03",703,"B",1,0,1,623,28,3,18,NA,3,NA,29,5,2
"A05030710C0100","05","03",710,"C",1,0,1,429,28,3,18,NA,3,NA,30,5,2
"A05030727B0100","05","03",727,"B",1,0,3,158,28,3,18,NA,3,NA,35,5,2
"A05040061B0100","05","04",61,"B",1,0,3,274,4,12,19,NA,4,NA,126,19,2
