CLAVE_CASILLA,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_FEDERAL,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CONSECUTIVO_MUESTRA,NUMERO_ARE,NUMERO_ZORE,CLAVE_CAE_F,CLAVE_VOE,CLAVE_DEOE,TIPO_SECCION,LISTA_NOMINAL,ID_MUNICIPIO,ID_DIST_LOC,ID_ESTRATO,ESTRATO
200477C0100,20,OAXACA,8,477,C,1,0,,,,,,,U,1169,66,14,,
200477B0100,20,OAXACA,8,477,B,1,0,,,,,,,U,1170,66,14,,
200478C0100,20,OAXACA,8,478,C,1,0,,,,,,,U,1821,66,14,,
200478B0100,20,OAXACA,8,478,B,1,0,,,,,,,U,1821,66,14,,
200479C0300,20,OAXACA,8,479,C,3,0,,,,,,,U,1496,66,14,,
200479C0200,20,OAXACA,8,479,C,2,0,,,,,,,U,1497,66,14,,
200479C0100,20,OAXACA,8,479,C,1,0,,,,,,,U,1497,66,14,,
200479B0100,20,OAXACA,8,479,B,1,0,,,,,,,U,1497,66,14,,
200481B0100,20,OAXACA,8,481,B,1,0,,,,,,,U,1914,66,14,,
200481C0100,20,OAXACA,8,481,C,1,0,,,,,,,U,1914,66,14,,
200483C0200,20,OAXACA,8,483,C,2,0,,,,,,,U,1761,66,14,,
200483B0100,20,OAXACA,8,483,B,1,0,,,,,,,U,1761,66,14,,
200483C0100,20,OAXACA,8,483,C,1,0,,,,,,,U,1761,66,14,,
200485B0100,20,OAXACA,8,485,B,1,0,,,,,,,U,1364,66,14,,
200485C0100,20,OAXACA,8,485,C,1,0,,,,,,,U,1364,66,14,,
200487C0100,20,OAXACA,8,487,C,1,0,,,,,,,U,1675,66,14,,
200487B0100,20,OAXACA,8,487,B,1,0,,,,,,,U,1675,66,14,,
200488C0100,20,OAXACA,8,488,C,1,0,,,,,,,U,1416,66,14,,
200488C0200,20,OAXACA,8,488,C,2,0,,,,,,,U,1416,66,14,,
200488B0100,20,OAXACA,8,488,B,1,0,,,,,,,U,1416,66,14,,
200489B0100,20,OAXACA,8,489,B,1,0,,,,,,,U,1443,66,14,,
200489C0100,20,OAXACA,8,489,C,1,0,,,,,,,U,1443,66,14,,
200493C0200,20,OAXACA,8,493,C,2,0,,,,,,,U,1334,66,14,,
200493B0100,20,OAXACA,8,493,B,1,0,,,,,,,U,1335,66,14,,
200493C0100,20,OAXACA,8,493,C,1,0,,,,,,,U,1334,66,14,,
200494C0100,20,OAXACA,8,494,C,1,0,,,,,,,U,1448,66,14,,
200494B0100,20,OAXACA,8,494,B,1,0,,,,,,,U,1449,66,14,,
200497B0100,20,OAXACA,8,497,B,1,0,,,,,,,U,1829,66,14,,
200497C0100,20,OAXACA,8,497,C,1,0,,,,,,,U,1828,66,14,,
200500B0100,20,OAXACA,8,500,B,1,0,,,,,,,U,1373,66,14,,
200500C0100,20,OAXACA,8,500,C,1,0,,,,,,,U,1373,66,14,,
200500C0200,20,OAXACA,8,500,C,2,0,,,,,,,U,1373,66,14,,
200502C0100,20,OAXACA,8,502,C,1,0,,,,,,,U,1865,66,14,,
200502B0100,20,OAXACA,8,502,B,1,0,,,,,,,U,1866,66,14,,
200504C0100,20,OAXACA,8,504,C,1,0,,,,,,,U,1957,66,13,,
200504B0100,20,OAXACA,8,504,B,1,0,,,,,,,U,1957,66,13,,
200509C0100,20,OAXACA,8,509,C,1,0,,,,,,,U,1766,66,14,,
200509B0100,20,OAXACA,8,509,B,1,0,,,,,,,U,1767,66,14,,
200510B0100,20,OAXACA,8,510,B,1,0,,,,,,,U,1406,66,14,,
200510C0100,20,OAXACA,8,510,C,1,0,,,,,,,U,1406,66,14,,
200513B0100,20,OAXACA,8,513,B,1,0,,,,,,,U,1272,66,14,,
200513C0100,20,OAXACA,8,513,C,1,0,,,,,,,U,1271,66,14,,
200514C0100,20,OAXACA,8,514,C,1,0,,,,,,,U,1630,66,14,,
200514C0200,20,OAXACA,8,514,C,2,0,,,,,,,U,1629,66,14,,
200514B0100,20,OAXACA,8,514,B,1,0,,,,,,,U,1630,66,14,,
200516B0100,20,OAXACA,8,516,B,1,0,,,,,,,U,1068,66,14,,
200516C0100,20,OAXACA,8,516,C,1,0,,,,,,,U,1067,66,14,,
200522C0100,20,OAXACA,8,522,C,1,0,,,,,,,U,1905,66,14,,
200522B0100,20,OAXACA,8,522,B,1,0,,,,,,,U,1905,66,14,,
200523C0100,20,OAXACA,8,523,C,1,0,,,,,,,U,1080,66,14,,
200523B0100,20,OAXACA,8,523,B,1,0,,,,,,,U,1081,66,14,,
200524B0100,20,OAXACA,8,524,B,1,0,,,,,,,U,1725,66,13,,
200524C0100,20,OAXACA,8,524,C,1,0,,,,,,,U,1725,66,13,,
200533C0200,20,OAXACA,8,533,C,2,0,,,,,,,U,1649,66,14,,
200533C0100,20,OAXACA,8,533,C,1,0,,,,,,,U,1649,66,14,,
200533B0100,20,OAXACA,8,533,B,1,0,,,,,,,U,1649,66,14,,
200538C0100,20,OAXACA,8,538,C,1,0,,,,,,,U,1975,66,14,,
200538B0100,20,OAXACA,8,538,B,1,0,,,,,,,U,1976,66,14,,
200540B0100,20,OAXACA,8,540,B,1,0,,,,,,,U,1877,66,13,,
200540C0100,20,OAXACA,8,540,C,1,0,,,,,,,U,1877,66,13,,
200542B0100,20,OAXACA,8,542,B,1,0,,,,,,,U,1839,66,13,,
200542C0100,20,OAXACA,8,542,C,1,0,,,,,,,U,1839,66,13,,
200544B0100,20,OAXACA,8,544,B,1,0,,,,,,,U,1017,66,13,,
200544C0100,20,OAXACA,8,544,C,1,0,,,,,,,U,1016,66,13,,
200546C0100,20,OAXACA,8,546,C,1,0,,,,,,,U,1892,66,14,,
200546B0100,20,OAXACA,8,546,B,1,0,,,,,,,U,1892,66,14,,
200548C0100,20,OAXACA,8,548,C,1,0,,,,,,,U,1642,66,14,,
200548B0100,20,OAXACA,8,548,B,1,0,,,,,,,U,1642,66,14,,
200553C0100,20,OAXACA,8,553,C,1,0,,,,,,,U,1862,66,14,,
200553S0100,20,OAXACA,8,553,S,1,0,,,,,,,U,0,66,14,,
200553B0100,20,OAXACA,8,553,B,1,0,,,,,,,U,1862,66,14,,
200562C0100,20,OAXACA,8,562,C,1,0,,,,,,,U,1758,66,13,,
200562B0100,20,OAXACA,8,562,B,1,0,,,,,,,U,1758,66,13,,
200564B0100,20,OAXACA,8,564,B,1,0,,,,,,,U,1536,66,13,,
200564C0100,20,OAXACA,8,564,C,1,0,,,,,,,U,1535,66,13,,
200566B0100,20,OAXACA,8,566,B,1,0,,,,,,,U,1722,66,13,,
200566C0100,20,OAXACA,8,566,C,1,0,,,,,,,U,1722,66,13,,
200568C0200,20,OAXACA,8,568,C,2,0,,,,,,,U,1668,66,13,,
200568C0100,20,OAXACA,8,568,C,1,0,,,,,,,U,1669,66,13,,
200568B0100,20,OAXACA,8,568,B,1,0,,,,,,,U,1669,66,13,,
200570B0100,20,OAXACA,8,570,B,1,0,,,,,,,U,1437,66,13,,
200570C0200,20,OAXACA,8,570,C,2,0,,,,,,,U,1436,66,13,,
200570C0100,20,OAXACA,8,570,C,1,0,,,,,,,U,1437,66,13,,
200574B0100,20,OAXACA,8,574,B,1,0,,,,,,,U,1919,66,13,,
200574C0100,20,OAXACA,8,574,C,1,0,,,,,,,U,1918,66,13,,
200576B0100,20,OAXACA,8,576,B,1,0,,,,,,,U,1356,66,13,,
200576C0100,20,OAXACA,8,576,C,1,0,,,,,,,U,1355,66,13,,
200577C0100,20,OAXACA,8,577,C,1,0,,,,,,,U,1573,66,13,,
200577B0100,20,OAXACA,8,577,B,1,0,,,,,,,U,1574,66,13,,
200578C0100,20,OAXACA,8,578,C,1,0,,,,,,,U,1679,66,13,,
200578B0100,20,OAXACA,8,578,B,1,0,,,,,,,U,1680,66,13,,
200583C0100,20,OAXACA,8,583,C,1,0,,,,,,,U,1897,66,13,,
200583B0100,20,OAXACA,8,583,B,1,0,,,,,,,U,1897,66,13,,
200585C0100,20,OAXACA,8,585,C,1,0,,,,,,,U,1663,66,13,,
200585B0100,20,OAXACA,8,585,B,1,0,,,,,,,U,1664,66,13,,
200588B0100,20,OAXACA,8,588,B,1,0,,,,,,,U,1715,66,13,,
200588C0100,20,OAXACA,8,588,C,1,0,,,,,,,U,1715,66,13,,
200590B0100,20,OAXACA,8,590,B,1,0,,,,,,,U,1857,66,13,,
200590C0100,20,OAXACA,8,590,C,1,0,,,,,,,U,1857,66,13,,
200592C0100,20,OAXACA,8,592,C,1,0,,,,,,,U,1895,66,13,,
200592B0100,20,OAXACA,8,592,B,1,0,,,,,,,U,1896,66,13,,
200593C0100,20,OAXACA,8,593,C,1,0,,,,,,,U,1711,66,13,,
200593B0100,20,OAXACA,8,593,B,1,0,,,,,,,U,1712,66,13,,
200594B0100,20,OAXACA,8,594,B,1,0,,,,,,,U,1508,66,13,,
200594C0100,20,OAXACA,8,594,C,1,0,,,,,,,U,1507,66,13,,
200597C0100,20,OAXACA,8,597,C,1,0,,,,,,,U,1608,66,13,,
200597C0200,20,OAXACA,8,597,C,2,0,,,,,,,U,1608,66,13,,
200597B0100,20,OAXACA,8,597,B,1,0,,,,,,,U,1608,66,13,,
200602C0100,20,OAXACA,8,602,C,1,0,,,,,,,U,1939,66,13,,
200602B0100,20,OAXACA,8,602,B,1,0,,,,,,,U,1940,66,13,,
200607B0100,20,OAXACA,8,607,B,1,0,,,,,,,U,1745,66,13,,
200607C0100,20,OAXACA,8,607,C,1,0,,,,,,,U,1745,66,13,,
200608C0100,20,OAXACA,8,608,C,1,0,,,,,,,U,1759,66,13,,
200608B0100,20,OAXACA,8,608,B,1,0,,,,,,,U,1760,66,13,,
200609B0100,20,OAXACA,8,609,B,1,0,,,,,,,U,1559,66,13,,
200609C0100,20,OAXACA,8,609,C,1,0,,,,,,,U,1558,66,13,,
200613C0100,20,OAXACA,8,613,C,1,0,,,,,,,U,1660,66,13,,
200613B0100,20,OAXACA,8,613,B,1,0,,,,,,,U,1660,66,13,,
200616C0200,20,OAXACA,8,616,C,2,0,,,,,,,U,1486,66,14,,
200616C0100,20,OAXACA,8,616,C,1,0,,,,,,,U,1486,66,14,,
200616B0100,20,OAXACA,8,616,B,1,0,,,,,,,U,1486,66,14,,
200736B0100,20,OAXACA,8,736,B,1,0,,,,,,,U,1773,84,12,,
200736C0100,20,OAXACA,8,736,C,1,0,,,,,,,U,1772,84,12,,
200747C0200,20,OAXACA,8,747,C,2,0,,,,,,,U,1764,88,12,,
200747C0100,20,OAXACA,8,747,C,1,0,,,,,,,U,1764,88,12,,
200747B0100,20,OAXACA,8,747,B,1,0,,,,,,,U,1764,88,12,,
200917B0100,20,OAXACA,8,917,B,1,0,,,,,,,U,1456,154,13,,
200917C0100,20,OAXACA,8,917,C,1,0,,,,,,,U,1456,154,13,,
200917C0200,20,OAXACA,8,917,C,2,0,,,,,,,U,1456,154,13,,
200918C0100,20,OAXACA,8,918,C,1,0,,,,,,,U,1626,154,13,,
200918B0100,20,OAXACA,8,918,B,1,0,,,,,,,U,1626,154,13,,
201423B0100,20,OAXACA,8,1423,B,1,0,,,,,,,U,1184,291,12,,
201423C0100,20,OAXACA,8,1423,C,1,0,,,,,,,U,1183,291,12,,
201424C0100,20,OAXACA,8,1424,C,1,0,,,,,,,U,1531,291,12,,
201424B0100,20,OAXACA,8,1424,B,1,0,,,,,,,U,1531,291,12,,
201424C0300,20,OAXACA,8,1424,C,3,0,,,,,,,U,1530,291,12,,
201424C0200,20,OAXACA,8,1424,C,2,0,,,,,,,U,1530,291,12,,
201425C0100,20,OAXACA,8,1425,C,1,0,,,,,,,M,1316,291,12,,
201425B0100,20,OAXACA,8,1425,B,1,0,,,,,,,M,1317,291,12,,
201746C0100,20,OAXACA,8,1746,C,1,0,,,,,,,U,1303,392,12,,
201746B0100,20,OAXACA,8,1746,B,1,0,,,,,,,U,1304,392,12,,
201748C0100,20,OAXACA,8,1748,C,1,0,,,,,,,U,1772,392,12,,
201748B0100,20,OAXACA,8,1748,B,1,0,,,,,,,U,1773,392,12,,
201751C0100,20,OAXACA,8,1751,C,1,0,,,,,,,U,1601,392,12,,
201751B0100,20,OAXACA,8,1751,B,1,0,,,,,,,U,1602,392,12,,
201752B0100,20,OAXACA,8,1752,B,1,0,,,,,,,U,1935,392,12,,
201752C0100,20,OAXACA,8,1752,C,1,0,,,,,,,U,1935,392,12,,
201755B0100,20,OAXACA,8,1755,B,1,0,,,,,,,U,1726,392,12,,
201755C0100,20,OAXACA,8,1755,C,1,0,,,,,,,U,1726,392,12,,
201756B0100,20,OAXACA,8,1756,B,1,0,,,,,,,U,1249,392,12,,
201756C0100,20,OAXACA,8,1756,C,1,0,,,,,,,U,1249,392,12,,
201758B0100,20,OAXACA,8,1758,B,1,0,,,,,,,U,1345,392,12,,
201758C0100,20,OAXACA,8,1758,C,1,0,,,,,,,U,1345,392,12,,
201760B0100,20,OAXACA,8,1760,B,1,0,,,,,,,U,1668,392,12,,
201760C0200,20,OAXACA,8,1760,C,2,0,,,,,,,U,1668,392,12,,
201760C0100,20,OAXACA,8,1760,C,1,0,,,,,,,U,1668,392,12,,
201761B0100,20,OAXACA,8,1761,B,1,0,,,,,,,U,1521,392,12,,
201761C0100,20,OAXACA,8,1761,C,1,0,,,,,,,U,1521,392,12,,
201762B0100,20,OAXACA,8,1762,B,1,0,,,,,,,U,1553,392,12,,
201762C0300,20,OAXACA,8,1762,C,3,0,,,,,,,U,1552,392,12,,
201762C0200,20,OAXACA,8,1762,C,2,0,,,,,,,U,1553,392,12,,
201762C0100,20,OAXACA,8,1762,C,1,0,,,,,,,U,1553,392,12,,
201767C0100,20,OAXACA,8,1767,C,1,0,,,,,,,U,1418,392,12,,
201767B0100,20,OAXACA,8,1767,B,1,0,,,,,,,U,1419,392,12,,
201784C0500,20,OAXACA,8,1784,C,5,0,,,,,,,M,1761,400,13,,
201784C0300,20,OAXACA,8,1784,C,3,0,,,,,,,M,1761,400,13,,
201784C0200,20,OAXACA,8,1784,C,2,0,,,,,,,M,1761,400,13,,
201784B0100,20,OAXACA,8,1784,B,1,0,,,,,,,M,1762,400,13,,
201784C0400,20,OAXACA,8,1784,C,4,0,,,,,,,M,1761,400,13,,
201784C0100,20,OAXACA,8,1784,C,1,0,,,,,,,M,1762,400,13,,
201786C0100,20,OAXACA,8,1786,C,1,0,,,,,,,M,1059,400,13,,
201786B0100,20,OAXACA,8,1786,B,1,0,,,,,,,M,1060,400,13,,
202472B0100,20,OAXACA,8,2472,B,1,0,,,,,,,U,1821,66,14,,
202472C0100,20,OAXACA,8,2472,C,1,0,,,,,,,U,1821,66,14,,
202474C0100,20,OAXACA,8,2474,C,1,0,,,,,,,U,1924,66,14,,
202474B0100,20,OAXACA,8,2474,B,1,0,,,,,,,U,1924,66,14,,
202478B0100,20,OAXACA,8,2478,B,1,0,,,,,,,U,1140,66,14,,
202478C0100,20,OAXACA,8,2478,C,1,0,,,,,,,U,1139,66,14,,
202481B0100,20,OAXACA,8,2481,B,1,0,,,,,,,U,1148,66,13,,
202481C0100,20,OAXACA,8,2481,C,1,0,,,,,,,U,1148,66,13,,
202482C0100,20,OAXACA,8,2482,C,1,0,,,,,,,U,1096,154,13,,
202482B0100,20,OAXACA,8,2482,B,1,0,,,,,,,U,1096,154,13,,
202485C0100,20,OAXACA,8,2485,C,1,0,,,,,,,U,1269,400,13,,
202485B0100,20,OAXACA,8,2485,B,1,0,,,,,,,U,1270,400,13,,
202486B0100,20,OAXACA,8,2486,B,1,0,,,,,,,U,1906,400,13,,
202486C0100,20,OAXACA,8,2486,C,1,0,,,,,,,U,1905,400,13,,
202489C0100,20,OAXACA,8,2489,C,1,0,,,,,,,R,1741,400,13,,
202489B0100,20,OAXACA,8,2489,B,1,0,,,,,,,R,1741,400,13,,
202491C0100,20,OAXACA,8,2491,C,1,0,,,,,,,U,1411,400,13,,
202491B0100,20,OAXACA,8,2491,B,1,0,,,,,,,U,1411,400,13,,
202491C0200,20,OAXACA,8,2491,C,2,0,,,,,,,U,1410,400,13,,
202492B0100,20,OAXACA,8,2492,B,1,0,,,,,,,R,1935,400,13,,
202492C0100,20,OAXACA,8,2492,C,1,0,,,,,,,R,1935,400,13,,
200633B0100,20,OAXACA,9,633,B,1,0,,,,,,,U,1583,69,22,,
200633C0100,20,OAXACA,9,633,C,1,0,,,,,,,U,1583,69,22,,
200635B0100,20,OAXACA,9,635,B,1,0,,,,,,,M,1517,69,22,,
200664C0100,20,OAXACA,9,664,C,1,0,,,,,,,M,1586,73,7,,
200664B0100,20,OAXACA,9,664,B,1,0,,,,,,,M,1587,73,7,,
200715C0100,20,OAXACA,9,715,C,1,0,,,,,,,M,1227,79,22,,
200715B0100,20,OAXACA,9,715,B,1,0,,,,,,,M,1228,79,22,,
200716B0100,20,OAXACA,9,716,B,1,0,,,,,,,R,1412,79,22,,
200716C0100,20,OAXACA,9,716,C,1,0,,,,,,,R,1411,79,22,,
200716C0200,20,OAXACA,9,716,C,2,0,,,,,,,R,1411,79,22,,
200746B0100,20,OAXACA,9,746,B,1,0,,,,,,,M,1517,87,22,,
200746C0100,20,OAXACA,9,746,C,1,0,,,,,,,M,1516,87,22,,
200746C0200,20,OAXACA,9,746,C,2,0,,,,,,,M,1516,87,22,,
200790C0100,20,OAXACA,9,790,C,1,0,,,,,,,M,1500,108,22,,
200790B0100,20,OAXACA,9,790,B,1,0,,,,,,,M,1501,108,22,,
200909C0100,20,OAXACA,9,909,C,1,0,,,,,,,M,1694,150,21,,
200909B0100,20,OAXACA,9,909,B,1,0,,,,,,,M,1694,150,21,,
200920B0100,20,OAXACA,9,920,B,1,0,,,,,,,M,1175,155,21,,
200920C0100,20,OAXACA,9,920,C,1,0,,,,,,,M,1175,155,21,,
201003B0100,20,OAXACA,9,1003,B,1,0,,,,,,,U,1853,178,22,,
201003C0100,20,OAXACA,9,1003,C,1,0,,,,,,,U,1852,178,22,,
201099C0100,20,OAXACA,9,1099,C,1,0,,,,,,,M,1937,184,7,,
201099B0100,20,OAXACA,9,1099,B,1,0,,,,,,,M,1938,184,7,,
201100B0100,20,OAXACA,9,1100,B,1,0,,,,,,,M,1359,184,7,,
201100C0100,20,OAXACA,9,1100,C,1,0,,,,,,,M,1359,184,7,,
201113B0100,20,OAXACA,9,1113,B,1,0,,,,,,,M,1435,190,22,,
201113C0100,20,OAXACA,9,1113,C,1,0,,,,,,,M,1434,190,22,,
201113C0200,20,OAXACA,9,1113,C,2,0,,,,,,,M,1434,190,22,,
201170C0100,20,OAXACA,9,1170,C,1,0,,,,,,,M,1655,203,23,,
201170B0100,20,OAXACA,9,1170,B,1,0,,,,,,,M,1656,203,23,,
201215B0100,20,OAXACA,9,1215,B,1,0,,,,,,,M,1542,213,23,,
201215C0100,20,OAXACA,9,1215,C,1,0,,,,,,,M,1542,213,23,,
201215C0200,20,OAXACA,9,1215,C,2,0,,,,,,,M,1541,213,23,,
201238B0100,20,OAXACA,9,1238,B,1,0,,,,,,,U,1410,225,22,,
201238C0100,20,OAXACA,9,1238,C,1,0,,,,,,,U,1410,225,22,,
201239B0100,20,OAXACA,9,1239,B,1,0,,,,,,,R,1929,225,22,,
201364B0100,20,OAXACA,9,1364,B,1,0,,,,,,,M,1496,271,23,,
201364C0200,20,OAXACA,9,1364,C,2,0,,,,,,,M,1495,271,23,,
201364C0100,20,OAXACA,9,1364,C,1,0,,,,,,,M,1495,271,23,,
201409C0100,20,OAXACA,9,1409,C,1,0,,,,,,,M,1368,283,22,,
201409B0100,20,OAXACA,9,1409,B,1,0,,,,,,,M,1369,283,22,,
201449B0100,20,OAXACA,9,1449,B,1,0,,,,,,,M,1141,298,7,,
201449C0100,20,OAXACA,9,1449,C,1,0,,,,,,,M,1140,298,7,,
201451B0100,20,OAXACA,9,1451,B,1,0,,,,,,,M,1278,298,7,,
201451C0100,20,OAXACA,9,1451,C,1,0,,,,,,,M,1278,298,7,,
201454B0100,20,OAXACA,9,1454,B,1,0,,,,,,,M,1587,300,22,,
201454C0100,20,OAXACA,9,1454,C,1,0,,,,,,,M,1586,300,22,,
201486B0100,20,OAXACA,9,1486,B,1,0,,,,,,,U,1757,310,22,,
201486C0100,20,OAXACA,9,1486,C,1,0,,,,,,,U,1756,310,22,,
201488C0100,20,OAXACA,9,1488,C,1,0,,,,,,,R,1029,310,22,,
201488B0100,20,OAXACA,9,1488,B,1,0,,,,,,,R,1029,310,22,,
201489C0100,20,OAXACA,9,1489,C,1,0,,,,,,,R,1200,310,22,,
201489B0100,20,OAXACA,9,1489,B,1,0,,,,,,,R,1201,310,22,,
201493C0100,20,OAXACA,9,1493,C,1,0,,,,,,,M,1225,312,21,,
201493B0100,20,OAXACA,9,1493,B,1,0,,,,,,,M,1226,312,21,,
201498B0100,20,OAXACA,9,1498,B,1,0,,,,,,,M,1867,316,23,,
201498C0100,20,OAXACA,9,1498,C,1,0,,,,,,,M,1867,316,23,,
201499C0100,20,OAXACA,9,1499,C,1,0,,,,,,,M,1505,316,23,,
201499B0100,20,OAXACA,9,1499,B,1,0,,,,,,,M,1506,316,23,,
201500B0100,20,OAXACA,9,1500,B,1,0,,,,,,,U,1095,316,23,,
201500C0100,20,OAXACA,9,1500,C,1,0,,,,,,,U,1094,316,23,,
201502B0100,20,OAXACA,9,1502,B,1,0,,,,,,,M,1838,316,23,,
201502C0100,20,OAXACA,9,1502,C,1,0,,,,,,,M,1837,316,23,,
201503B0100,20,OAXACA,9,1503,B,1,0,,,,,,,M,1822,316,23,,
201503C0300,20,OAXACA,9,1503,C,3,0,,,,,,,M,1821,316,23,,
201503C0500,20,OAXACA,9,1503,C,5,0,,,,,,,M,1821,316,23,,
201503C0400,20,OAXACA,9,1503,C,4,0,,,,,,,M,1821,316,23,,
201503C0200,20,OAXACA,9,1503,C,2,0,,,,,,,M,1821,316,23,,
201503C0100,20,OAXACA,9,1503,C,1,0,,,,,,,M,1822,316,23,,
201505B0100,20,OAXACA,9,1505,B,1,0,,,,,,,U,1896,316,23,,
201505C0100,20,OAXACA,9,1505,C,1,0,,,,,,,U,1896,316,23,,
201506B0100,20,OAXACA,9,1506,B,1,0,,,,,,,U,1565,316,23,,
201506S0100,20,OAXACA,9,1506,S,1,0,,,,,,,U,0,316,23,,
201506C0200,20,OAXACA,9,1506,C,2,0,,,,,,,U,1565,316,23,,
201506C0100,20,OAXACA,9,1506,C,1,0,,,,,,,U,1565,316,23,,
201509B0100,20,OAXACA,9,1509,B,1,0,,,,,,,R,1250,316,23,,
201509C0100,20,OAXACA,9,1509,C,1,0,,,,,,,R,1249,316,23,,
201510C0100,20,OAXACA,9,1510,C,1,0,,,,,,,U,1515,316,23,,
201510B0100,20,OAXACA,9,1510,B,1,0,,,,,,,U,1515,316,23,,
201565B0100,20,OAXACA,9,1565,B,1,0,,,,,,,U,1978,332,23,,
201567C0100,20,OAXACA,9,1567,C,1,0,,,,,,,M,1157,332,23,,
201567B0100,20,OAXACA,9,1567,B,1,0,,,,,,,M,1158,332,23,,
201568C0100,20,OAXACA,9,1568,C,1,0,,,,,,,M,1011,332,23,,
201568B0100,20,OAXACA,9,1568,B,1,0,,,,,,,M,1011,332,23,,
201569C0200,20,OAXACA,9,1569,C,2,0,,,,,,,M,1610,332,23,,
201569B0100,20,OAXACA,9,1569,B,1,0,,,,,,,M,1611,332,23,,
201569C0100,20,OAXACA,9,1569,C,1,0,,,,,,,M,1611,332,23,,
201571B0100,20,OAXACA,9,1571,B,1,0,,,,,,,M,1178,332,23,,
201571C0100,20,OAXACA,9,1571,C,1,0,,,,,,,M,1178,332,23,,
201572C0100,20,OAXACA,9,1572,C,1,0,,,,,,,U,1583,332,23,,
201572C0200,20,OAXACA,9,1572,C,2,0,,,,,,,U,1583,332,23,,
201572B0100,20,OAXACA,9,1572,B,1,0,,,,,,,U,1583,332,23,,
201573C0100,20,OAXACA,9,1573,C,1,0,,,,,,,U,1372,332,23,,
201573C0200,20,OAXACA,9,1573,C,2,0,,,,,,,U,1372,332,23,,
201573B0100,20,OAXACA,9,1573,B,1,0,,,,,,,U,1373,332,23,,
201575C0100,20,OAXACA,9,1575,C,1,0,,,,,,,M,1541,332,23,,
201575B0100,20,OAXACA,9,1575,B,1,0,,,,,,,M,1541,332,23,,
201576B0100,20,OAXACA,9,1576,B,1,0,,,,,,,M,1608,332,23,,
201576C0100,20,OAXACA,9,1576,C,1,0,,,,,,,M,1608,332,23,,
201578C0100,20,OAXACA,9,1578,C,1,0,,,,,,,M,1784,332,23,,
201578B0100,20,OAXACA,9,1578,B,1,0,,,,,,,M,1785,332,23,,
201579C0100,20,OAXACA,9,1579,C,1,0,,,,,,,R,1396,332,23,,
201579B0100,20,OAXACA,9,1579,B,1,0,,,,,,,R,1396,332,23,,
201609C0100,20,OAXACA,9,1609,C,1,0,,,,,,,U,1577,342,22,,
201609B0100,20,OAXACA,9,1609,B,1,0,,,,,,,U,1578,342,22,,
201658C0200,20,OAXACA,9,1658,C,2,0,,,,,,,U,1669,364,23,,
201658C0100,20,OAXACA,9,1658,C,1,0,,,,,,,U,1669,364,23,,
201658B0100,20,OAXACA,9,1658,B,1,0,,,,,,,U,1670,364,23,,
201659B0100,20,OAXACA,9,1659,B,1,0,,,,,,,M,1410,364,23,,
201659C0200,20,OAXACA,9,1659,C,2,0,,,,,,,M,1410,364,23,,
201659C0100,20,OAXACA,9,1659,C,1,0,,,,,,,M,1410,364,23,,
201672C0100,20,OAXACA,9,1672,C,1,0,,,,,,,M,1535,367,22,,
201672B0100,20,OAXACA,9,1672,B,1,0,,,,,,,M,1535,367,22,,
201730B0100,20,OAXACA,9,1730,B,1,0,,,,,,,M,1418,387,21,,
201730C0100,20,OAXACA,9,1730,C,1,0,,,,,,,M,1418,387,21,,
201730C0200,20,OAXACA,9,1730,C,2,0,,,,,,,M,1418,387,21,,
201733C0100,20,OAXACA,9,1733,C,1,0,,,,,,,R,1705,387,21,,
201733B0100,20,OAXACA,9,1733,B,1,0,,,,,,,R,1706,387,21,,
201734C0100,20,OAXACA,9,1734,C,1,0,,,,,,,R,1011,387,21,,
201734B0100,20,OAXACA,9,1734,B,1,0,,,,,,,R,1011,387,21,,
201851B0100,20,OAXACA,9,1851,B,1,0,,,,,,,M,1041,415,22,,
201851C0100,20,OAXACA,9,1851,C,1,0,,,,,,,M,1040,415,22,,
201852C0100,20,OAXACA,9,1852,C,1,0,,,,,,,U,1050,415,22,,
201852B0100,20,OAXACA,9,1852,B,1,0,,,,,,,U,1050,415,22,,
201854B0100,20,OAXACA,9,1854,B,1,0,,,,,,,M,1425,415,22,,
201854C0200,20,OAXACA,9,1854,C,2,0,,,,,,,M,1424,415,22,,
201854C0100,20,OAXACA,9,1854,C,1,0,,,,,,,M,1425,415,22,,
201856B0100,20,OAXACA,9,1856,B,1,0,,,,,,,M,1844,416,7,,
201856C0100,20,OAXACA,9,1856,C,1,0,,,,,,,M,1843,416,7,,
201908C0100,20,OAXACA,9,1908,C,1,0,,,,,,,M,1979,434,23,,
201908B0100,20,OAXACA,9,1908,B,1,0,,,,,,,M,1979,434,23,,
202005C0100,20,OAXACA,9,2005,C,1,0,,,,,,,M,1536,467,22,,
202005C0300,20,OAXACA,9,2005,C,3,0,,,,,,,M,1535,467,22,,
202005B0100,20,OAXACA,9,2005,B,1,0,,,,,,,M,1536,467,22,,
202005C0200,20,OAXACA,9,2005,C,2,0,,,,,,,M,1536,467,22,,
202013C0100,20,OAXACA,9,2013,C,1,0,,,,,,,U,1445,468,22,,
202013B0100,20,OAXACA,9,2013,B,1,0,,,,,,,U,1446,468,22,,
202017C0200,20,OAXACA,9,2017,C,2,0,,,,,,,U,1901,468,22,,
